codigo_interno,nome,unidade,quantidade_atual,tipo_controle,categoria,empresa
MAT-2245,SAPATAS AJUSTÁVEIS,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2246,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2247,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2248,SAPATA AJUSTAVEL,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2249,SAPATAS AJUSTÁVEIS,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2250,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2251,"PAINEL NR18 1,5X1,0 COM DEGRAU",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2252,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2253,"PAINEL NR18 1,5X1,0 COM DEGRAU",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2254,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2255,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2256,GUARDA CORPO P/FACHADEIRO,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2257,SAPATAS AJUSTÁVEIS,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2258,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2259,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2260,"DIAGONA IS X 1,00 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2261,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2262,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2263,"PRANCHAO METALICO 1,50M X 0,37M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2264,SAPATAS AJUSTÁVEIS,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2265,GUARDA CORPO P/FACHADEIRO,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2266,"DIAGONA IS X 2,00 FACHADEIRO",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2267,SAPATAS AJUSTÁVEIS,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2268,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2269,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2270,"PRANCHAO METALICO 1,50M X 0,37M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2271,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2272,"PRANCHAO METALICO 1,50M X 0,37M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2273,"PAINEL NR18 1,5X1,0 COM DEGRAU",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2274,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2275,"PRANCHAO METALICO 1,50M X 0,37M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2276,"DIAGONA IS X 1,00 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2277,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2278,"PAINEL NR18 1,5X1,0 COM DEGRAU",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2279,SAPATA AJUSTAVEL,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2280,SAPATAS AJUSTÁVEIS,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2281,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2282,SAPATAS AJUSTÁVEIS,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2283,"PRANCHAO METALICO 1,50M X 0,37M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2284,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2285,"DIAGONA IS X 2,00 FACHADEIRO",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2286,"PRANCHAO 1,40X1,65 FACHADEIRO",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2287,"DIAGONA IS X 1,00 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2288,RODIZIOS BORRACHA GIRATORIOS,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2289,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2290,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2291,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2292,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2293,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2294,SAPATAS AJUSTÁVEIS,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2295,"DIAGONA IS X 2,00 FACHADEIRO",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2296,"DIAGONA IS X 2,00 FACHADEIRO",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2297,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2298,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2299,"PAINEL NR18 1,5X1,0 COM DEGRAU",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2300,"PRANCHAO METALICO 1,50M X 0,37M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2301,SAPATAS AJUSTÁVEIS,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2302,"PAINEL FACHADEIRO 2,00X2,00",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2303,"MARTELETE 02,5KG (DE 00,0 A 02,5 KG)",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2304,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2305,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2306,SAPATA AJUSTAVEL,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2307,"DIAGONA IS X 2,00 FACHADEIRO",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2308,"PAINEL NR18 1,5X1,0 COM DEGRAU",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2309,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2310,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2311,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2312,"PAINEL FACHADEIRO 2,00X2,00",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2313,"PAINEL NR18 1,5X1,0 COM DEGRAU",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2314,"PRANCHAO METALICO 1,50M X 0,37M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2315,SAPATAS AJUSTÁVEIS,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2316,SAPATAS AJUSTÁVEIS,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2317,"DIAGONA IS X 1,00 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2318,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2319,"DIAGONA IS X 2,00 FACHADEIRO",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2320,"PRANCHAO METALICO 1,50M X 0,37M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2321,SAPATAS AJUSTÁVEIS,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2322,SAPATAS AJUSTÁVEIS,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2323,"PAINEL NR18 1,5X1,0 COM DEGRAU",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2324,"PAINEL FACHADEIRO 2,00X2,00 C/ ESCADA",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2325,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2326,SAPATAS AJUSTÁVEIS,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2327,"PAINEL NR18 1,5X1,0 COM DEGRAU",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2328,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2329,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2330,"PRANCHAO METALICO 1,50M X 0,37M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2331,"PRANCHAO METALICO 1,50M X 0,37M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2332,SAPATAS AJUSTÁVEIS,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2333,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2334,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2335,"PAINEL FACHADEIRO 2,00X2,00",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2336,"PAINEL NR18 1,5X1,0 COM DEGRAU",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2337,"PAINEL NR18 1,5X1,0 COM DEGRAU",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2338,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2339,SAPATAS AJUSTÁVEIS,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2340,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2341,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2342,"PAINEL FACHADEIRO 2,00X2,00",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2343,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2344,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2345,"PLATAFORMA P/ ANDAIME 1,00 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2346,"PAINEL NR18 1,5X1,0 COM DEGRAU",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2347,"PAINEL NR18 1,5X1,0 COM DEGRAU",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2348,"PLATAFORMA P/ ANDAIME 1,00 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2349,SAPATAS AJUSTÁVEIS,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2350,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2351,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2352,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2353,"DIAGONA IS X 1,00 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2354,"PAINEL NR18 1,5X1,0 COM DEGRAU",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2355,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2356,"DIAGONA IS X 2,00 FACHADEIRO",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2357,SAPATAS AJUSTÁVEIS,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2358,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2359,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2360,SAPATAS AJUSTÁVEIS,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2361,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2362,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2363,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2364,"PRANCHAO METALICO 1,50M X 0,37M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2365,GUARDA CORPO P/FACHADEIRO,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2366,"PRANCHAO 1,40X1,65 FACHADEIRO",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2367,SAPATAS AJUSTÁVEIS,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2368,"PAINEL FACHADEIRO 2,00X2,00 C/ ESCADA",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2369,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2370,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2371,SAPATAS AJUSTÁVEIS,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2372,"PAINEL FACHADEIRO 2,00X2,00",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2373,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2374,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2375,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2376,SAPATAS AJUSTÁVEIS,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2377,RODIZIOS BORRACHA GIRATORIOS,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2378,"PAINEL FACHADEIRO 2,00X2,00",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2379,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2380,"PRANCHAO METALICO 1,50M X 0,37M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2381,"PAINEL FACHADEIRO 2,00X2,00",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2382,"MARTELETE 02,5KG (DE 00,0 A 02,5 KG)",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2383,"PRANCHAO METALICO 1,50M X 0,37M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2384,"PAINEL FACHADEIRO 2,00X2,00",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2385,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2386,"PAINEL FACHADEIRO 2,00X2,00",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2387,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2388,"PLATAFORMA P/ ANDAIME 1,00 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2389,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2390,SAPATAS AJUSTÁVEIS,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2391,"PAINEL FACHADEIRO 2,00X2,00",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2392,VIBRADOR DE CONCRETO C/ MANGOTE,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2393,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2394,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2395,"PRANCHAO METALICO 1,50M X 0,37M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2396,"PRANCHAO METALICO 1,50M X 0,37M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2397,"PAINEL NR18 1,5X1,0 COM DEGRAU",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2398,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2399,"PAINEL NR18 1,5X1,0 COM DEGRAU",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2400,SAPATA AJUSTAVEL,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2401,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2402,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2403,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2404,SAPATAS AJUSTÁVEIS,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2405,"DIAGONA IS X 1,00 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2406,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2407,RODIZIOS BORRACHA GIRATORIOS,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2408,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2409,"PRANCHAO METALICO 1,50M X 0,37M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2410,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2411,PONTEIRA MART 06/10 KG,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2412,"PRANCHAO METALICO 1,50M X 0,37M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2413,GUARDA CORPO P/FACHADEIRO,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2414,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2415,"PAINEL NR18 1,5X1,0 COM DEGRAU",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2416,"PAINEL NR18 1,5X1,0 COM DEGRAU",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2417,"DIAGONA IS X 1,00 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2418,RODIZIOS BORRACHA GIRATORIOS,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2419,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2420,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2421,"PAINEL FACHADEIRO 2,00X2,00 C/ ESCADA",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2422,"PAINEL NR18 1,5X1,0 COM DEGRAU",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2423,SAPATAS AJUSTÁVEIS,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2424,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2425,RODIZIOS BORRACHA GIRATORIOS,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2426,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2427,SAPATAS AJUSTÁVEIS,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2428,"PAINEL NR18 1,5X1,0 COM DEGRAU",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2429,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2430,"PAINEL NR18 1,5X1,0 COM DEGRAU",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2431,RODIZIOS BORRACHA GIRATORIOS,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2432,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2433,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2434,"DIAGONA IS X 1,00 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2435,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2436,"PRANCHAO METALICO 1,50M X 0,37M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2437,SAPATAS AJUSTÁVEIS,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2438,"DIAGONA IS X 1,50 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2439,"PAINEL NR18 1,5X1,0 COM DEGRAU",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2440,SAPATAS AJUSTÁVEIS,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2441,SAPATAS AJUSTÁVEIS,un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
MAT-2442,"ANDAIME TUBULAR 1,00 X 1,00 M",un,1.000,estoque,equipamento_locado,FC ENGENHARIA E CONSTRUCAO LTDA
